"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
1551.69329596146,2.83681193572846,4.05378968140109,-0.108189152452012,9.49891234158775,-0.89267205642767,-0.732556262469914,56.2734599433895,1.09844574755161,93.8594462186975,5.34915557710249,2.16105295881368,-1.47537874712736,21.2396943002122,0.909921595442843,2.37257640790072,-0.326471285061303,-3.93391289197012,2.95799132349297,-0.881713337279925,0.398857256640529,-0.546666766241271,-0.0777782843534749,-0.0134620335122408,35.2343710983978,161.196560757937,0.892507695627911,2.25107512833917,-20.166432310668,-2.85476457666069,0.207646664291194,-9.18083695950977,-0.101676841109904,-22.146256138654,1.3450867646104,339.911884782165
2.83681193572846,5411.52860555226,0.113342537252638,-0.0784670691861381,-4.46257209026447,0.283163881716691,-0.00208415339636917,-739.230948598514,1346.56844567662,653.448951399988,-127.273453100055,-102.440888984786,-23.2219902967931,474.365550686702,-6.05433285813877,-39.7387804772769,-6.1194731332021,424.322133440152,965.15974760178,-35.5465352931977,5.50053986919093,-6.6820332798679,2.5051107687149,6.55845999756762,70.3797958165972,-69.7688786275949,33.9475263380817,-563.442382561214,-800.715761654993,409.495936398012,-9.09166085350108,-10.1703728382496,0.0223247143912765,129.796323619346,-0.630997354875805,371.812236682732
4.05378968140109,0.113342537252638,1170.44308057354,-1.15237114685061,-11.4668557602872,-1.50597693409441,0.5700738155343,113.362644571137,0.813667565003806,102.354260869426,4.21226540337648,-4.38553189484024,-2.47837177660298,40.6272917435725,1.50786487046262,-1.61467344858278,-0.506455755052971,0.411334886421481,4.46845201316403,2.66124593982008,-0.701354459384924,0.112907070275195,0.132150766132758,-0.7109057253279,-2.37560281557924,-69.867056739023,2.5125383847753,-19.8474977191822,-5.59000224073501,-0.601883577769757,-22.4805210381989,2.6204573802041,-3.97726423602815,53.4353150797548,0.477992427293787,-62.9767818922313
-0.108189152452012,-0.0784670691861381,-1.15237114685061,1563.67849888858,-3.34134982275741,-1.97775512958311,0.160761809879304,99.4520889835162,11.3582857753499,-170.140697972981,1212.15695080816,-10.4456176985599,-30.6390441873228,180.090078723858,19.1752034787427,58.7019455244746,31.8136640432857,-109.860884529091,-134.123946403945,-2.75019660321424,-3.03329611524824,25.872573309592,-0.366862892720537,-19.8446797975265,-81.9192567163739,18.012334331292,-16.9129573041933,-89.1786090874018,-39.666921357626,-42.6715358069225,10.1321088227667,26.9066635405276,0.371263120653225,214.113636923693,-0.075787500120793,-372.024244036923
9.49891234158775,-4.46257209026447,-11.4668557602872,-3.34134982275741,5491.00148667482,7.62677232648671,1.79411172335038,58.1169228412486,6.1477321585842,-144.090105264361,-4.7144824185215,-54.8117498220194,18.2593860262912,-114.394263860242,-14.8382821801559,-0.00240772910664228,4.63042462154892,-56.7520659450734,-80.8906035869382,-13.9525098732503,10.557914622787,-12.844720746932,-1.1295585330665,10.206058835483,23.6728731278131,9.68233292024924,-63.7153067503198,1035.25790526525,320.095583555224,-411.539929594931,89.7633803620132,-131.881554650412,10.7518545795222,-165.714580798431,-3.18014095428493,-152.86202432006
-0.89267205642767,0.283163881716691,-1.50597693409441,-1.97775512958311,7.62677232648671,15853.7460292505,7.24026584273036,158.349428006386,-31.5530315901358,-109.615239146176,40.5717841513661,42.3571027199522,8587.55760931528,-1970.65380111994,-5273.03124774521,640.496039691387,2.03646505787144,-42.5876763172526,-16.158503091414,-220.708348212482,-22.1981190794954,3718.79039012654,297.2016969687,1104.05407355657,-99.4372511799058,745.732637125815,7.43950193693603,-636.838769259015,671.233399484305,-199.623594635956,4.0798961496546,-20.8040484890883,0.722061773035317,-508.68554542064,0.73333482793675,-86.6712643477932
-0.732556262469914,-0.00208415339636917,0.5700738155343,0.160761809879304,1.79411172335038,7.24026584273036,5322.52055995601,218.506174338912,-2.77022546313396,-25.9344140770711,-55.1796524732136,8.15601638059712,45.1195606623473,5523.73112503886,-25.199842346711,-4356.25624002883,-0.573806498250361,-44.2453881271478,-6.25094473268066,2909.48582826439,-79.0042270668136,71.4535824090745,-171.138796551721,-33.528257481642,-32.4004453825758,52.1224684187926,-109.402149667661,382.094266954517,982.829024915549,265.538158428856,4.98912665935132,-15.3907896664373,-0.754540654837522,-93.7831454875436,0.0992889461360807,-214.954558651402
56.2734599433895,-739.230948598514,113.362644571137,99.4520889835162,58.1169228412486,158.349428006386,218.506174338912,18985.7298139176,-662.204330244429,-10013.7393006434,130.831532275839,129.577467017506,197.01127356401,-9107.883057585,-132.381656284838,146.464334002849,13.1834349970351,-913.223023210317,-1474.89768407444,-474.393816190022,-21.1704485465846,112.795865957081,-9.44760317532094,34.7715301792161,-211.939235013616,51.478099009894,-500.819200631707,2360.18191300085,4545.76417593005,192.924592908121,-2.68893636399536,0.446114513580688,-3.17331083062538,-7296.17541701356,-33.59437024562,-459.02778235988
1.09844574755161,1346.56844567662,0.813667565003806,11.3582857753499,6.1477321585842,-31.5530315901358,-2.77022546313396,-662.204330244429,552.419478723092,134.320868798263,-67.099459671035,-49.2203687330328,-9.6258920554752,202.285746360611,2.5262946101128,2.51360125070345,-3.43248485182572,223.639732539435,629.733788821526,-45.9028257708713,3.69647228804859,-9.5066960578946,-1.04771590043045,-1.59107653362816,33.7424903402789,-40.6772468853725,8.99888825361988,-259.359748138445,-357.390626793712,180.054898727849,-1.7657743944257,-8.73651180145374,0.00572619918700887,86.9383326017094,-0.367823232765475,242.724534848933
93.8594462186975,653.448951399988,102.354260869426,-170.140697972981,-144.090105264361,-109.615239146176,-25.9344140770711,-10013.7393006434,134.320868798263,38162.3999875544,161.288782936259,-88.4753067630563,218.94468285557,11522.8529847236,45.1942603157624,-214.187204024841,5.57129611612339,-342.955822279184,-884.553349176934,576.57197203472,23.3954618136065,-71.6071402738617,15.0434303615771,-48.3655279223414,528.498630857802,368.0408861847,615.511087251761,-1206.67703975733,-4791.31756724215,-590.312836192913,-92.934614419557,29.9934377093471,-16.284147308036,15944.6038290017,20.1805038766679,1595.76472563379
